cem N_HT TCP_10 TCP_kill_10 TCP_60 TCP_kill_60 TCP_120 TCP_kill_120 TCP_240 TCP_kill_240
1.325000000000000000e+02 5.000000000000000000e+00 9.673323239126174755e-01 9.965394517964927257e-01 8.915717844771228195e-01 9.882367033391705746e-01 7.834399540653960159e-01 9.753495368516508224e-01 6.419555817445496970e-01 9.559698315272214808e-01
1.335000000000000000e+02 5.000000000000000000e+00 9.672826256657235389e-01 9.965416909971697157e-01 8.916342836803577976e-01 9.882975931866434527e-01 7.835860694560964346e-01 9.755195929254663056e-01 6.420465977750057229e-01 9.563085731391667288e-01
1.345000000000000000e+02 5.000000000000000000e+00 9.684159869276094401e-01 9.967544622212843874e-01 8.934975672723322049e-01 9.888041637292339647e-01 7.853382979553771293e-01 9.763316787828126841e-01 6.428495531888789305e-01 9.574375953540326112e-01
1.355000000000000000e+02 5.000000000000000000e+00 9.689973347245586233e-01 9.968728435223679352e-01 8.945354604848426705e-01 9.891204666368619280e-01 7.863629463793567753e-01 9.768824407710497981e-01 6.433331592813497091e-01 9.582636104085834328e-01
1.365000000000000000e+02 5.000000000000000000e+00 9.689419082702235286e-01 9.968925158161695554e-01 8.943474052621753767e-01 9.891826285040496991e-01 7.861171329379050832e-01 9.770228847739905742e-01 6.431908330363202975e-01 9.585444706206535104e-01
1.375000000000000000e+02 5.000000000000000000e+00 9.685645552899990740e-01 9.968420878180472844e-01 8.937804537402138649e-01 9.890930314507554444e-01 7.856252668417630369e-01 9.769193262237592101e-01 6.429858820398198782e-01 9.584547728411924039e-01
1.385000000000000000e+02 5.000000000000000000e+00 9.680922280977741767e-01 9.968142370955525022e-01 8.928154164661320502e-01 9.890545136470041410e-01 7.845712559626230043e-01 9.769304742541374820e-01 6.424315553892600006e-01 9.586264114325564467e-01
1.395000000000000000e+02 5.000000000000000000e+00 9.690369736524991895e-01 9.969672680329231262e-01 8.944936584582438011e-01 9.894259334198599598e-01 7.862387149108213125e-01 9.775180102970140172e-01 6.432348885741846489e-01 9.594075599516134201e-01
1.405000000000000000e+02 5.000000000000000000e+00 9.693138834597843090e-01 9.970464477032622286e-01 8.949384944075751136e-01 9.896537297725275240e-01 7.866350253502137901e-01 9.779492097517437088e-01 6.433973945345971002e-01 9.601222208256487978e-01
1.415000000000000000e+02 5.000000000000000000e+00 9.700810193202621390e-01 9.971649918123542955e-01 8.964741426740359120e-01 9.899840383477771510e-01 7.882632174318657814e-01 9.785224225732959136e-01 6.442117594119577406e-01 9.609532156955921112e-01
1.425000000000000000e+02 5.000000000000000000e+00 9.705067054431114615e-01 9.972502713118055473e-01 8.971819691609413949e-01 9.902051404215012065e-01 7.889302488312557315e-01 9.789063974298140014e-01 6.445148602416107542e-01 9.615367406176494880e-01
1.435000000000000000e+02 5.000000000000000000e+00 9.700037333167718101e-01 9.972190601296309076e-01 8.961186545115383817e-01 9.901484055365071812e-01 7.877506855976330602e-01 9.788675749830860751e-01 6.438978595068197697e-01 9.616006318113635709e-01
1.445000000000000000e+02 5.000000000000000000e+00 9.704297751696376872e-01 9.972975777599905056e-01 8.969027697109769326e-01 9.903677663281260646e-01 7.885372355088761109e-01 9.792681883526208608e-01 6.442667059118367678e-01 9.622357028811707735e-01
1.455000000000000000e+02 5.000000000000000000e+00 9.711470864853134488e-01 9.973972861607639517e-01 8.983427387136411202e-01 9.906331073936915921e-01 7.900805987694206056e-01 9.797077582357096581e-01 6.450538733609559872e-01 9.628319157900533387e-01
1.465000000000000000e+02 5.000000000000000000e+00 9.720713034241015293e-01 9.975517769932493728e-01 9.000118475511615923e-01 9.910457367005972573e-01 7.917349871717328513e-01 9.804249597991606668e-01 6.458339346322566898e-01 9.639058607591011185e-01
1.475000000000000000e+02 5.000000000000000000e+00 9.710683653334554188e-01 9.974402678537669376e-01 8.980616800570458969e-01 9.907829076894146825e-01 7.896917001195201680e-01 9.800435270895883066e-01 6.448155684992646908e-01 9.634826553138090555e-01
1.485000000000000000e+02 5.000000000000000000e+00 9.713565653538277500e-01 9.974850730703143098e-01 8.986273160762947576e-01 9.909000359622132104e-01 7.902953073265162054e-01 9.802367803184016681e-01 6.451257421493280519e-01 9.637453115039537055e-01
1.495000000000000000e+02 5.000000000000000000e+00 9.720401016971657038e-01 9.976025272429591695e-01 8.998915896399307668e-01 9.912305775713131650e-01 7.915579613022825090e-01 9.808362534594855520e-01 6.457157157577114726e-01 9.646838878753647428e-01
0.000000000000000000e+00 6.000000000000000000e+00 5.533459312634031457e-01 5.533459312634031457e-01 5.533459312634031457e-01 5.533459312634031457e-01 5.533459312634031457e-01 5.533459312634031457e-01 5.533459312634031457e-01 5.533459312634031457e-01
1.500000000000000222e-01 6.000000000000000000e+00 6.240295776790869553e-01 6.461794081854771443e-01 5.997427710019176406e-01 6.228619149949737865e-01 5.813552663726404557e-01 6.051614453184774867e-01 5.635910619533991417e-01 5.880211137644134611e-01
2.500000000000000000e-01 6.000000000000000000e+00 6.552971203235269382e-01 6.799571918246521962e-01 6.205541993521125343e-01 6.470024843392981895e-01 5.939943479647611380e-01 6.216992536359964294e-01 5.682236298807596953e-01 5.970508815416472048e-01
3.500000000000000333e-01 6.000000000000000000e+00 6.835159726049971907e-01 7.104973271670281809e-01 6.396117126589074831e-01 6.693884217951314719e-01 6.056479180051800304e-01 6.373891191148046698e-01 5.725087752455617629e-01 6.059881156490504184e-01
4.500000000000000111e-01 6.000000000000000000e+00 7.005697779411458326e-01 7.293359643825346739e-01 6.511759964686120172e-01 6.835751174542210595e-01 6.127029782976308736e-01 6.476589806340702360e-01 5.750851076461829248e-01 6.122905851459475857e-01
5.500000000000000444e-01 6.000000000000000000e+00 7.163239438449041652e-01 7.465913645639612461e-01 6.620590715100180823e-01 6.968472328569393914e-01 6.194147041156568001e-01 6.574000090131540963e-01 5.775556976167803835e-01 6.183467447415820217e-01
6.500000000000001332e-01 6.000000000000000000e+00 7.276160319161313339e-01 7.591096927978896458e-01 6.699295207780928685e-01 7.067110047467907163e-01 6.242813460606665421e-01 6.648205697941155234e-01 5.793453890478696966e-01 6.231786293192952408e-01
7.500000000000000000e-01 6.000000000000000000e+00 7.391789850881582691e-01 7.716937300807703570e-01 6.781706395588492642e-01 7.168073997719056623e-01 6.294505066173544661e-01 6.724710118349320753e-01 5.812689355139574188e-01 6.281355508432517887e-01
8.500000000000000888e-01 6.000000000000000000e+00 7.474263259264232184e-01 7.808902505610042510e-01 6.840337515683232450e-01 7.243275938664610614e-01 6.331068683823229959e-01 6.783163445345458120e-01 5.826173084325246831e-01 6.321405479685512363e-01
9.499999999999999556e-01 6.000000000000000000e+00 7.553311644318997375e-01 7.896426305990307259e-01 6.897300923847762277e-01 7.316034502537054340e-01 6.366842230389969659e-01 6.840339584544349316e-01 5.839417661761799883e-01 6.361022160961676830e-01
1.500000000000000000e+00 6.000000000000000000e+00 7.838916948219727399e-01 8.214139155966786454e-01 7.108795663290716771e-01 7.593039810769710574e-01 6.501426854541006994e-01 7.067098883440010582e-01 5.889570077202906928e-01 6.527432995394488735e-01
2.500000000000000000e+00 6.000000000000000000e+00 8.144376910383338553e-01 8.553437925417450849e-01 7.344179276330293771e-01 7.909103951795622978e-01 6.654089828621343461e-01 7.340170747498219184e-01 5.946962462586630194e-01 6.742196562621536327e-01
3.500000000000000000e+00 6.000000000000000000e+00 8.324383170146907318e-01 8.754182918753374842e-01 7.489140060670802512e-01 8.111749194563545595e-01 6.749972842891917013e-01 7.527146634926665802e-01 5.983266824441686449e-01 6.901718189416286009e-01
4.500000000000000000e+00 6.000000000000000000e+00 8.449747351439377274e-01 8.893038540295392647e-01 7.593846121026343043e-01 8.260355966152915785e-01 6.820493920217335360e-01 7.670581547404413669e-01 6.010214374650179048e-01 7.030313961262563138e-01
5.500000000000000000e+00 6.000000000000000000e+00 8.547717661344792495e-01 9.000095436119185388e-01 7.678089423835197103e-01 8.380099226022921233e-01 6.878069079657389562e-01 7.790019988517943306e-01 6.032385385213863138e-01 7.141118777392482242e-01
6.500000000000000000e+00 6.000000000000000000e+00 8.624702505734067604e-01 9.084095060173509317e-01 7.745474760473387565e-01 8.477511790152346682e-01 6.924473923795976260e-01 7.890108779001004935e-01 6.050290707622492103e-01 7.237148709367462462e-01
7.500000000000000000e+00 6.000000000000000000e+00 8.687078357417338248e-01 9.151825358802728738e-01 7.801549513773128330e-01 8.559359139585428489e-01 6.963606713597269016e-01 7.976806018194608772e-01 6.065490294970338203e-01 7.322919620262648976e-01
8.500000000000000000e+00 6.000000000000000000e+00 8.736051640754535219e-01 9.205740239885124021e-01 7.845972505140468289e-01 8.626535113081322814e-01 6.994662893571899076e-01 8.049893602565076911e-01 6.077515364987231550e-01 7.397522699178139538e-01
9.500000000000000000e+00 6.000000000000000000e+00 8.785251595033944927e-01 9.257229532362603042e-01 7.891829117382531678e-01 8.691745016708699589e-01 7.027296055988853096e-01 8.121266291813902249e-01 6.090343752976450364e-01 7.470283188989988998e-01
1.050000000000000000e+01 6.000000000000000000e+00 8.826778523522514908e-01 9.300900769274590418e-01 7.930979783429754626e-01 8.748556314633220143e-01 7.055276034627382398e-01 8.184831237033307616e-01 6.101341760221757893e-01 7.536671102290849467e-01
1.150000000000000000e+01 6.000000000000000000e+00 8.861185324478182412e-01 9.337211104719883581e-01 7.963859917525998311e-01 8.797051287105106532e-01 7.078929254178052410e-01 8.240220739392531968e-01 6.110668413765063534e-01 7.595757724717036030e-01
1.250000000000000000e+01 6.000000000000000000e+00 8.896243477702516778e-01 9.373035620547418567e-01 7.997574170183593401e-01 8.845129784182104160e-01 7.103260751119021554e-01 8.295301542597236510e-01 6.120275579138311217e-01 7.654652965805032183e-01
1.350000000000000000e+01 6.000000000000000000e+00 8.918908941107041022e-01 9.398468186985273753e-01 8.019180379550738813e-01 8.880766296493225465e-01 7.118658750464178508e-01 8.337902435813411284e-01 6.126241245106862632e-01 7.702600559406209690e-01
1.450000000000000000e+01 6.000000000000000000e+00 8.949407587600805014e-01 9.428470436866951410e-01 8.049678103668512774e-01 8.922706178918464737e-01 7.141161022763291566e-01 8.387161171604832210e-01 6.135259485446982186e-01 7.756283096825981049e-01
1.550000000000000000e+01 6.000000000000000000e+00 8.969739394679407951e-01 9.450436637773796944e-01 8.069783954140959947e-01 8.954635227129622566e-01 7.155789752702252926e-01 8.426168562251680205e-01 6.141007623333499810e-01 7.800902348962245325e-01
1.650000000000000000e+01 6.000000000000000000e+00 9.001472498078779694e-01 9.479238641846396973e-01 8.102191246487879805e-01 8.995089663515573042e-01 7.180058654286729514e-01 8.473578919157681577e-01 6.150872666279261214e-01 7.852119898236105122e-01
1.750000000000000000e+01 6.000000000000000000e+00 9.014590570134795033e-01 9.494966986450399382e-01 8.115080346240917120e-01 9.019244329020693618e-01 7.189293875189252114e-01 8.504567996833435339e-01 6.154400902219837599e-01 7.889501970872190295e-01
1.850000000000000000e+01 6.000000000000000000e+00 9.037472534634783949e-01 9.516465365123865094e-01 8.138632575792822399e-01 9.050749045574306706e-01 7.206914402981541290e-01 8.542906944980227513e-01 6.161509514368317397e-01 7.932769606216024671e-01
1.950000000000000000e+01 6.000000000000000000e+00 9.052271840338051989e-01 9.531981117000583037e-01 8.154019973713741987e-01 9.074791934915024116e-01 7.218435236299813873e-01 8.573597203669464095e-01 6.166122218297906965e-01 7.969231548972131041e-01
2.050000000000000000e+01 6.000000000000000000e+00 9.067794672651902088e-01 9.547452258247197676e-01 8.170078783726012484e-01 9.098518413865219756e-01 7.230415586520702043e-01 8.603634432579339020e-01 6.170911123709041934e-01 8.004644094123728459e-01
2.150000000000000000e+01 6.000000000000000000e+00 9.081227661525745898e-01 9.561062203529387959e-01 8.184384831865834098e-01 9.120130233434307065e-01 7.241257546360378994e-01 8.631651618004234638e-01 6.175276683992354521e-01 8.038355949575745063e-01
2.250000000000000000e+01 6.000000000000000000e+00 9.101725342503094174e-01 9.579350930299744826e-01 8.205957927483407133e-01 9.147791324455865070e-01 7.257573798739774817e-01 8.666091156138417961e-01 6.181890293293214045e-01 8.078086601678917678e-01
2.350000000000000000e+01 6.000000000000000000e+00 9.115551410449398428e-01 9.592557944662377656e-01 8.220557824582086504e-01 9.168418042093960940e-01 7.268649653887904183e-01 8.692594173308308969e-01 6.186385322452297997e-01 8.109735884748291435e-01
2.450000000000000000e+01 6.000000000000000000e+00 9.122166179254269647e-01 9.601084625526983274e-01 8.227163344245531640e-01 9.182762465680658348e-01 7.273349815797459650e-01 8.712314449936078287e-01 6.188130996932251771e-01 8.135122661279109435e-01
2.550000000000000000e+01 6.000000000000000000e+00 9.143976794697582511e-01 9.618706326773842630e-01 8.251189236290807916e-01 9.210054563974348074e-01 7.292056634653789615e-01 8.746544362335084699e-01 6.195897129112254431e-01 8.174496885099822308e-01
2.650000000000000000e+01 6.000000000000000000e+00 9.147847257193637560e-01 9.625060507260646547e-01 8.254881048732353177e-01 9.221485181086880312e-01 7.294499609873023038e-01 8.763075419140928801e-01 6.196692140544812766e-01 8.196804706778209049e-01
2.750000000000000000e+01 6.000000000000000000e+00 9.163617062557666282e-01 9.638123549130486190e-01 8.272530587301181182e-01 9.242389528090160233e-01 7.308368720863861467e-01 8.790033187728045760e-01 6.202480030941976974e-01 8.228731480534656750e-01
2.850000000000000000e+01 6.000000000000000000e+00 9.175916410342048746e-01 9.648920251178791929e-01 8.285955909233934102e-01 9.259958186992204299e-01 7.318676776156169961e-01 8.813152418493623852e-01 6.206674520532114991e-01 8.256892166464457894e-01
2.950000000000000000e+01 6.000000000000000000e+00 9.187463324722962010e-01 9.659323311520838784e-01 8.298436278703134050e-01 9.277033424474429024e-01 7.328171633399132023e-01 8.835862268290949340e-01 6.210489471708748876e-01 8.284943181395758582e-01
3.050000000000000000e+01 6.000000000000000000e+00 9.191410018563527240e-01 9.664987646442640967e-01 8.302336902211522318e-01 9.287174569140120850e-01 7.330902588935382935e-01 8.850486758262047227e-01 6.211478327427792934e-01 8.304600881660209044e-01
3.150000000000000000e+01 6.000000000000000000e+00 9.205017570522558978e-01 9.675740503584999708e-01 8.318204386437872966e-01 9.305237727224364708e-01 7.343626136147536343e-01 8.874547050784574731e-01 6.216834336743916056e-01 8.333920762564177576e-01
3.250000000000000000e+01 6.000000000000000000e+00 9.214138983517490278e-01 9.683954382029806851e-01 8.328281564388401170e-01 9.319248357741515276e-01 7.351367638550844186e-01 8.893679797326906611e-01 6.219959062534604621e-01 8.358113989695908908e-01
3.350000000000000000e+01 6.000000000000000000e+00 9.216649859029474312e-01 9.688488325893394038e-01 8.330775899171846133e-01 9.327973445678788833e-01 7.353060945960226968e-01 8.906891677855458544e-01 6.220511433683453273e-01 8.376615973429232254e-01
3.450000000000000000e+01 6.000000000000000000e+00 9.228600624650270534e-01 9.697568236997725633e-01 8.344829442864053481e-01 9.343367799077770819e-01 7.364389218452672692e-01 8.927505165535328802e-01 6.225307524545993232e-01 8.401835668525783340e-01
3.550000000000000000e+01 6.000000000000000000e+00 9.236522451582164228e-01 9.704838195135406798e-01 8.353371468111149278e-01 9.355806432062711009e-01 7.370832081980001060e-01 8.944635510717198201e-01 6.227862050994986687e-01 8.423777515991006659e-01
3.650000000000000000e+01 6.000000000000000000e+00 9.243468929722296057e-01 9.710856878502206468e-01 8.361706048991239815e-01 9.366702007256340057e-01 7.377595997415122842e-01 8.960038645671132285e-01 6.230717497914576297e-01 8.443700069404554975e-01
3.750000000000000000e+01 6.000000000000000000e+00 9.250676353302756949e-01 9.717378829357273817e-01 8.369838291446789480e-01 9.378289560006812797e-01 7.383909258624733463e-01 8.976380111004756968e-01 6.233268670465368366e-01 8.465009778881912306e-01
3.850000000000000000e+01 6.000000000000000000e+00 9.261560538809280319e-01 9.725595611701194354e-01 8.382091151858519495e-01 9.391873595869544289e-01 7.393553450766069401e-01 8.994432600911458353e-01 6.237295431934617440e-01 8.487127403570911000e-01
3.950000000000000000e+01 6.000000000000000000e+00 9.266487048331275567e-01 9.730574362741770678e-01 8.388038658865722974e-01 9.401656867441663401e-01 7.398242966049580760e-01 9.009042387389234463e-01 6.239161071538693593e-01 8.507064695290775802e-01
4.050000000000000000e+01 6.000000000000000000e+00 9.273255784685632275e-01 9.736151872056300061e-01 8.396194319832356312e-01 9.411765355699264202e-01 7.404916688079115072e-01 9.023381977660946962e-01 6.242005797015525159e-01 8.525684998623831445e-01
4.150000000000000000e+01 6.000000000000000000e+00 9.278423673710644026e-01 9.740859648211431798e-01 8.402616390967110327e-01 9.420994738243034794e-01 7.410139061935004934e-01 9.037083472268155893e-01 6.244176762029782779e-01 8.544203230799000126e-01
4.250000000000000000e+01 6.000000000000000000e+00 9.287625873754089545e-01 9.747789205770412968e-01 8.413222396018373850e-01 9.432914765373219268e-01 7.418565500960071502e-01 9.053448992963866182e-01 6.247681906669377838e-01 8.564930598938705897e-01
4.350000000000000000e+01 6.000000000000000000e+00 9.291955954974522314e-01 9.752345337900194533e-01 8.417244312385074867e-01 9.440721318375151494e-01 7.421237187054214868e-01 9.064474644660648339e-01 6.248611052230362839e-01 8.579635659170270490e-01
4.450000000000000000e+01 6.000000000000000000e+00 9.299291459929395209e-01 9.757982066519129694e-01 8.426169915420856915e-01 9.451108507638902312e-01 7.428523819840155973e-01 9.079345148115945952e-01 6.251689667890077962e-01 8.599115912020349750e-01
4.550000000000000000e+01 6.000000000000000000e+00 9.302664163305262024e-01 9.761359523247714609e-01 8.430683523814797020e-01 9.458216363956303274e-01 7.432332071651587269e-01 9.090392633919082144e-01 6.253295129200802105e-01 8.614619130658377477e-01
4.650000000000000000e+01 6.000000000000000000e+00 9.310344922964318704e-01 9.766841948449042077e-01 8.440002754578596056e-01 9.468160668588943008e-01 7.439935608021522873e-01 9.104428453098611929e-01 6.256518382558545754e-01 8.632734748855599438e-01
4.750000000000000000e+01 6.000000000000000000e+00 9.316182181756568204e-01 9.771688299552805379e-01 8.446527279620762441e-01 9.476890324780926633e-01 7.444953533600350282e-01 9.116880957406334751e-01 6.258535003210300429e-01 8.649179650000242692e-01
4.850000000000000000e+01 6.000000000000000000e+00 9.322013038878785851e-01 9.776126780336992228e-01 8.453789337075957588e-01 9.485351712418205183e-01 7.450950300031291551e-01 9.129272609444398778e-01 6.261084528735848531e-01 8.665738377908327461e-01
4.950000000000000000e+01 6.000000000000000000e+00 9.333291411776866164e-01 9.783595959365301020e-01 8.466373892409546631e-01 9.497648823102208260e-01 7.460746748517814719e-01 9.145641347777117014e-01 6.265114770153270563e-01 8.685937308421729508e-01
5.050000000000000000e+01 6.000000000000000000e+00 9.333037734630752480e-01 9.784819460579710082e-01 8.466464663298362003e-01 9.501204651302900261e-01 7.460911014088374982e-01 9.152078203399436340e-01 6.265163940288847044e-01 8.696032819095182997e-01
5.150000000000000000e+01 6.000000000000000000e+00 9.334255651083644967e-01 9.787005328737756749e-01 8.468281568873138321e-01 9.506273773837846663e-01 7.462507704148478860e-01 9.160553667974757897e-01 6.265817975779426341e-01 8.708730531553234844e-01
5.250000000000000000e+01 6.000000000000000000e+00 9.346342394765598804e-01 9.794121693453436972e-01 8.482960875667105993e-01 9.518670138948031045e-01 7.474517400602653794e-01 9.177400158373335559e-01 6.270948666460341991e-01 8.729568818094682880e-01
5.350000000000000000e+01 6.000000000000000000e+00 9.345380644410119508e-01 9.795118295789487783e-01 8.481839770028992698e-01 9.521608078531067498e-01 7.473539402924589403e-01 9.182935888152902182e-01 6.270458841294481722e-01 8.738634112965225631e-01
5.450000000000000000e+01 6.000000000000000000e+00 9.348178215277290759e-01 9.797942339639297282e-01 8.485302971237344005e-01 9.527519795186214502e-01 7.476320552494303273e-01 9.192273658033770500e-01 6.271572402200422669e-01 8.752065444468599686e-01
5.550000000000000000e+01 6.000000000000000000e+00 9.356842625849639550e-01 9.803672837694311637e-01 8.495124591256372204e-01 9.537329124022002613e-01 7.484011652747253329e-01 9.205653551026580228e-01 6.274748764180182459e-01 8.768929868921017112e-01
5.650000000000000000e+01 6.000000000000000000e+00 9.359163470418596642e-01 9.805940236235705099e-01 8.498414959774319710e-01 9.542425591911382066e-01 7.486879048760073374e-01 9.213996411597841218e-01 6.275969799610805477e-01 8.781203998214086592e-01
5.750000000000000000e+01 6.000000000000000000e+00 9.366426001948732205e-01 9.810449391974772615e-01 8.507697548485863015e-01 9.551112557534410241e-01 7.494602308599659368e-01 9.226612841644966645e-01 6.279269416329642528e-01 8.797803377455236662e-01
5.850000000000000000e+01 6.000000000000000000e+00 9.369549741380702734e-01 9.812781111931974110e-01 8.512027397605038681e-01 9.555877914010613150e-01 7.498488355506571779e-01 9.233968912623493619e-01 6.281046213496097597e-01 8.808044232921948824e-01
5.950000000000000000e+01 6.000000000000000000e+00 9.374432709999640512e-01 9.816402053444888143e-01 8.517740928363243258e-01 9.562700099042004132e-01 7.502988431651073098e-01 9.243976777342708395e-01 6.282876363646043849e-01 8.821569366554260494e-01
6.050000000000000000e+01 6.000000000000000000e+00 9.382085718949018105e-01 9.821408242273110822e-01 8.526341875151550731e-01 9.571322187056460207e-01 7.509714494798019890e-01 9.255954901483762765e-01 6.285642577691707977e-01 8.837060582623464944e-01
6.150000000000000000e+01 6.000000000000000000e+00 9.399745760017648166e-01 9.831276995746094371e-01 8.546607308581339879e-01 9.587403858964044234e-01 7.525776648255338985e-01 9.276986165476985846e-01 6.292339481824683611e-01 8.862404158720740277e-01
6.250000000000000000e+01 6.000000000000000000e+00 9.418684611173138155e-01 9.841096787393206480e-01 8.569229203977499765e-01 9.603915891377914349e-01 7.544074752874688761e-01 9.298700062416994649e-01 6.300101850250470203e-01 8.888339838400642900e-01
6.350000000000000000e+01 6.000000000000000000e+00 9.433397857863737856e-01 9.849046538761281333e-01 8.587567589716198491e-01 9.618316388102142733e-01 7.559222466225087311e-01 9.318784961834480907e-01 6.306560592223290351e-01 8.913825129534677094e-01
6.450000000000000000e+01 6.000000000000000000e+00 9.445485610677090138e-01 9.855445922654899604e-01 8.602422366995137182e-01 9.629904983596623280e-01 7.571327421812206193e-01 9.334906064404928649e-01 6.311670230849930618e-01 8.934230146771735548e-01
6.550000000000000000e+01 6.000000000000000000e+00 9.460508918148080593e-01 9.862607651215665738e-01 8.622494067902357617e-01 9.643547316470865161e-01 7.588580727104944357e-01 9.354342637936613469e-01 6.319247084748632615e-01 8.959060006624067762e-01
6.650000000000000000e+01 6.000000000000000000e+00 9.469225695468580506e-01 9.867396401383204951e-01 8.634046923897086279e-01 9.653182459392921633e-01 7.598400918423636741e-01 9.368844074925445353e-01 6.323469977580362666e-01 8.978820313707057688e-01
6.750000000000000000e+01 6.000000000000000000e+00 9.478441149875793670e-01 9.872050090784371124e-01 8.645936392671478288e-01 9.662125321153848256e-01 7.608371331344446764e-01 9.381775818291042679e-01 6.327771373837709490e-01 8.995720692208627467e-01
6.850000000000000000e+01 6.000000000000000000e+00 9.487253923716532089e-01 9.876458993184121793e-01 8.658124226399805945e-01 9.671231135122954070e-01 7.619003235024585097e-01 9.395611764717785030e-01 6.332442229024547453e-01 9.014606127326163509e-01
6.950000000000000000e+01 6.000000000000000000e+00 9.493591663975785577e-01 9.880041216014070482e-01 8.666479925673672424e-01 9.678702289610341403e-01 7.626018743828979485e-01 9.407203295362766005e-01 6.335399258415664869e-01 9.030921737714804332e-01
7.050000000000000000e+01 6.000000000000000000e+00 9.501909407469987245e-01 9.883978536293051009e-01 8.677848428381702561e-01 9.686677689903484545e-01 7.635876854796127544e-01 9.419100699592040105e-01 6.339745159684703202e-01 9.046833672570404605e-01
7.150000000000000000e+01 6.000000000000000000e+00 9.509304149389591343e-01 9.887607651167495959e-01 8.688022957297353299e-01 9.694207538995183171e-01 7.644720387237066150e-01 9.430581064722561857e-01 6.343631366766747659e-01 9.062553830108660557e-01
7.250000000000000000e+01 6.000000000000000000e+00 9.517183752943060293e-01 9.891239026984154359e-01 8.699310836933205060e-01 9.701963357500746898e-01 7.654751271531329282e-01 9.442589467125825919e-01 6.348095404963036703e-01 9.079167431301304880e-01
7.350000000000000000e+01 6.000000000000000000e+00 9.525251640505446593e-01 9.894819538839321194e-01 8.710853377360061600e-01 9.709495932226106518e-01 7.665056591087648918e-01 9.454127184050254984e-01 6.352721595218014938e-01 9.094945821786397655e-01
7.450000000000000000e+01 6.000000000000000000e+00 9.524417041416536334e-01 9.895517364486013934e-01 8.709164461918466049e-01 9.711443413500517874e-01 7.663216712435922950e-01 9.457916231473203483e-01 6.351741614821005966e-01 9.101480454033618051e-01
7.550000000000000000e+01 6.000000000000000000e+00 9.536015125991278429e-01 9.900230238752185663e-01 8.725513770857565854e-01 9.721184045710236088e-01 7.677565363954534927e-01 9.472547847505207175e-01 6.358082486619689444e-01 9.121091507699995438e-01
7.650000000000000000e+01 6.000000000000000000e+00 9.538406318411090101e-01 9.901850989818634652e-01 8.729585278570457518e-01 9.725500677180075604e-01 7.681451834900279163e-01 9.480270549907208189e-01 6.359827407925470188e-01 9.133198120851278023e-01
7.750000000000000000e+01 6.000000000000000000e+00 9.543811556424985909e-01 9.904547928126608003e-01 8.736630336643314010e-01 9.731198253045232338e-01 7.687271588775523856e-01 9.489189985635709812e-01 6.362240211879475194e-01 9.145882062490704456e-01
7.850000000000000000e+01 6.000000000000000000e+00 9.548331834322794087e-01 9.906547002136195657e-01 8.743989590053631300e-01 9.736003065465224093e-01 7.694333658572772849e-01 9.497182262987630130e-01 6.365562046359943826e-01 9.157556021780044464e-01
7.950000000000000000e+01 6.000000000000000000e+00 9.551789125452779805e-01 9.908583630974978629e-01 8.748174740831701213e-01 9.740461169621867921e-01 7.697527680145795914e-01 9.504375911890902140e-01 6.366769187228292770e-01 9.168124209009779202e-01
8.050000000000000000e+01 6.000000000000000000e+00 9.559169955441239042e-01 9.911612353966878786e-01 8.759146852847382592e-01 9.747162276441432294e-01 7.707509310719384832e-01 9.515021116447053284e-01 6.371275609163653542e-01 9.183198653990655158e-01
8.150000000000000000e+01 6.000000000000000000e+00 9.560914418653702063e-01 9.912870913333616807e-01 8.761307117444218084e-01 9.750193986867129459e-01 7.709136829280406333e-01 9.520223161431347059e-01 6.371869020899931790e-01 9.191215768094268546e-01
8.250000000000000000e+01 6.000000000000000000e+00 9.569463915161322554e-01 9.915988820739051191e-01 8.774176433562727029e-01 9.756885256845482246e-01 7.721011499995896754e-01 9.530539504139217133e-01 6.377336966798303752e-01 9.205303155292309247e-01
8.350000000000000000e+01 6.000000000000000000e+00 9.570955573580981479e-01 9.917066334449750054e-01 8.776981604707267959e-01 9.760026495031760563e-01 7.723792412746647296e-01 9.536424670159013850e-01 6.378604247763614010e-01 9.214846571241352979e-01
8.450000000000000000e+01 6.000000000000000000e+00 9.575843457275673432e-01 9.919193311815104330e-01 8.783643783031576113e-01 9.764671258442586543e-01 7.729419599764077997e-01 9.543784761242465331e-01 6.380984599048482586e-01 9.225361337449626831e-01
8.550000000000000000e+01 6.000000000000000000e+00 9.585142970791303840e-01 9.922412231209820632e-01 8.798238257193385925e-01 9.771922842350796445e-01 7.743131645660870088e-01 9.555260263832434653e-01 6.387347831886048821e-01 9.241325830206253977e-01
8.650000000000000000e+01 6.000000000000000000e+00 9.580702835549876895e-01 9.921862998342748652e-01 8.791330783144716277e-01 9.771512776911349674e-01 7.736597718590686457e-01 9.555901383839680019e-01 6.384216992947353564e-01 9.244329185686770423e-01
8.750000000000000000e+01 6.000000000000000000e+00 9.594560546887093144e-01 9.926246273683372312e-01 8.812763666266512086e-01 9.780972708488434586e-01 7.756549857870367326e-01 9.570278956451988561e-01 6.393436957785594288e-01 9.263439126810620872e-01
8.850000000000000000e+01 6.000000000000000000e+00 9.592189406052712419e-01 9.926297373742227759e-01 8.808068924822045620e-01 9.781340426709704827e-01 7.751542614973325751e-01 9.571524448844181965e-01 6.390866221836232208e-01 9.266509348399384338e-01
